,language,id,text,resultado,situacao,cat_id,cat_nome
129,pt,29372,meu presidente  estou na reserva do 10 gac mas meu uniforme e meu coturno estao impecaveis  so esperando seu chamado para nos juntos botar o nosso brasil em ordem e fazer todos esses esquerdistas virarem gas rsrsrsrsrs,0.449433386325836,Neutro,6,Grr
130,pt,23087,ue bolsonaro  mas seu filho twittou hoje que nao e preciso do feminismo   buguei agora     ta certo que com sua cupula ministerial a comunicacao nao ta fluindo  mas dentro de casa tb nao  ,0.312595307826996,Neutro,6,Grr
131,pt,42438,deus ira protege los presidente ,0.528809368610382,Neutro,6,Grr
132,pt,10960,processa esse mal educado  militante da resistencia presidente,0.363616943359375,Neutro,6,Grr
133,pt,29418,sera que estao tramando algo   cuidado presidente ,0.7077594995498661,Positivo,6,Grr
134,pt,29393,deus o acompanhe na ida e na volta  vai dar  alias  ja deu tudo certo  presidente  ,0.599389553070068,Neutro,6,Grr
135,pt,42399,boa tarde   quanto mais tentarem prejudicar o bolsonaro mais abencoado ele sera  ,0.5767579674720761,Neutro,6,Grr
136,pt,29388,nossa senhora passa na frente e pisa na cabeca da serpente  deus no comando ,0.498437285423279,Neutro,6,Grr
137,pt,39,isso e uma falta de respeito contra as pessoas de bem  necessitamos de leis mais duras imediatemente ,0.611553132534027,Neutro,6,Grr
138,pt,23097,o refugiado quando migra nao vem sozinho  tambem o acompanha sua cultura sua religiao  realmente tem que ter um filtro  brasil para os brasileiros,0.411117136478424,Neutro,6,Grr
139,pt,36,infelizmente em alguns pontos a democracia e constituicao so atrapalha,0.0,Negativo,6,Grr
140,pt,38,se a justica nao faz o seu trabalho   o cidadao faz  se fosse comigo enchia ele de facada depois mim entregava a policia ,0.289527535438538,Negativo,6,Grr
141,pt,29378,o cara e fraco presidente  a populacao fara sua seguranca   policiais de folga vai la pela nacao por um novo brasil ,0.27049899101257296,Negativo,6,Grr
142,pt,8870,agora so falta o lula me tirar da pobreza  tirou de bilhoes de pessoas e esqueceu de mim,0.0,Negativo,6,Grr
143,pt,8851,senhor presidente  tome as redeas dessa nacao e imponha respeito  estamos expostos a essa situacao  e somos piada internacional ,0.9005326628685001,Positivo,6,Grr
144,pt,29395,nao sei porque ficam magoados e vingativos  aqui em florianopolis tem uma comunidade grande do para   maranhao   bahia e brincamos com eles chamando de paraibas e eles sao amistosos   gentis e nos damos bem ,0.6832387447357181,Neutro,6,Grr
145,pt,23095,meu deus   voce e nosso presidente e esse tipo de postagem o senhor nao deveria esta fazendo  deixa isso pra militante ,0.325970560312271,Neutro,6,Grr
146,pt,8868,natuza lambuza ,0.5,Neutro,6,Grr
147,pt,23096,olha     francamente  se manifestar a respeito e uma coisa  replicar essas imagens sendo um presidente da republica e outra  o nosso pais tem problemas serios pra serem discutidos e resolvidos    nossa realidade nao e melhor que a de outros paises  o senhor nao e mais um candidato  tenha compostura e va trabalhar  ,0.307692319154739,Neutro,6,Grr
148,pt,23100,meu presidente  a campanha acabou   que tal comecarmos a focar na solucao dos nossos problemas   ,0.41838929057121294,Neutro,6,Grr
149,pt,23102,eis a religiao do amor   a quem muitos querem abrir suas portas para eles   nao conseguem a paz nem entre eles  quem dira conosco  a quem nos ve como pecadores ,0.833333313465118,Positivo,6,Grr
150,pt,10968,estamos aguardando a privatizacao dos correios senhor jb ,0.5173635482788089,Neutro,6,Grr
151,pt,37,meu deus     nossas leis precisam mudar urgente     e muita injustica            ,0.391476988792419,Neutro,6,Grr
152,pt,29251,espero que as proximas postagens seja  judiciario e parlamentares nao terao mais mordomias  aposentadoria para judiciario e parlamentares sera como a do cidadao comum  filhas de militares nao terao mais pensao vitalicia  diminuido numero de deputados estaduais  federais e senadores para economizar dinheiro publico  pessoal do stj so serao pessoas concursadas  banqueiros e empresarios sao multados por ainda nao pagarem o que deve ao inss  prisao perpetua para crimes de pedofilia  estupro  homicidio  corrupcao  assassinato e latrocinio  e estes nao terao direito a nenhum tipo de visita  e a ultima  reforma da previdencia anulada  pois governo soube cortar seus proprios gastos indevidos  cobrou quem devia e deixou imune o povo que paga tanto impostos ,0.412280708551407,Neutro,6,Grr
153,pt,10972,isso com certeza deve ser cigarro de maconha com crack  pra deixar o cerebro detonado assim kkkkk,0.7069430351257321,Positivo,6,Grr
154,pt,29391,alguem avisa ao governador da bahia que a forca nacional e federal e que um dia caso a pm baiana entre em greve  ele vai precisar do governo para garantir a seguranca do estado ,0.43094152212142894,Neutro,6,Grr
155,pt,29380,sou pm e moro em salvador  infelizmente um pouco distante de vitoria da conquista  sei que talvez jamais precise  mas se precisar estou as ordens para ajudar na sua seguranca a qualquer momento que o senhor venha para salvador ou rms  mesmo no meu dia de folga  terei o maior prazer ,0.6960784196853641,Neutro,6,Grr
156,pt,23103,presidente  logo processam o senhor por  incitar o apedrejamento a mulheres   esse povo da esquerda ta cada vez mais lesado ,0.12913823127746601,Negativo,6,Grr
157,pt,23104,se as feridas do teu irmao nao te causam dor  a sua doenca e mais grave que a dele    pensa nisso   eu poderia escrever milhares de coisas sobre como a minha alma doi  sobre como existe um amor inenarravel dentro de mim que me faz ter vontade de arrancar a dor do outro e toma  la afim de ver menos sofrimento no mundo ,0.341269850730896,Neutro,6,Grr
158,pt,23106,qual e o intuito de um presidente da republica publicar isto  ,0.566159129142761,Neutro,6,Grr
159,pt,41,as audiencias de custodia devem acabar para crimes mais complexos e nos de menores complexidades ja sair com a sentenca  ,0.483000159263611,Neutro,6,Grr
160,pt,8932,sr presidente essa nao era a posicao por sua parte que nos eleitores seus esperava ,0.37180775403976396,Neutro,6,Grr
161,pt,44125,gente nos comentarios parabenizando governador da bahia    estamos mesmo falando da negativa de seguranca pra autorodade maxima do pais  fosse quem fosse   se esquerdismo nao e doenca  e mau caratismo mesmo   canalhas ,0.1875,Negativo,6,Grr
162,pt,8857,e agora presidente oque devemos fazer  abandonar o brasil e irmos morar onde    oque nos resta agora  alem de orarmos a deus  ,0.629879355430603,Neutro,6,Grr
163,pt,29390,o governador da bahia tem feito oq o senhor ate o presente momento nao fez pelos brasileiros trabalhar ,0.266974091529846,Negativo,6,Grr
164,pt,23101,rodrigo maia doou 10 milhoes a organizacoes mulcumanas ano passado  preocupante ,0.257998824119568,Negativo,6,Grr
165,pt,23111,ta na hora de sair da internet e ler o que assina  filhao ,0.38204261660575894,Neutro,6,Grr
166,pt,23113,queremos ver as contas do bndes  pra onde foi nosso dinheiro    ,0.372201800346375,Neutro,6,Grr
167,pt,23116,tem coisa pior   existem videos que sao verdadeiras  producoes de hollywood  que o isis faz com execucoes  terrivel,0.17150703072547901,Negativo,6,Grr
168,pt,8836,sr presidente se deus o colocou nesta posicao foi para que o sr tome atitudes necessarias  o povo esta contigo  a falta de atitude em nao convocar as forcas armadas para dar um basta nesta palhacada vai refletir em total desanimo pra quem acorda cedo e trabalha honestamente   142 ,0.295918375253677,Negativo,6,Grr
169,pt,29495,seja bem vindo a bahia presidente   se possivel   da uma atencao ao porto sul em ilheus   um investimento de bilhoes parado a mais de 10 anos  ,0.7091610431671139,Positivo,6,Grr
170,pt,40,isso e inadmissivel   pfv presidente  confiamos em voce para mudar essa situacao do brasil   ,0.39136990904808,Neutro,6,Grr
171,pt,23112,essa galera ja jogou bomba na gente   http   sensoincomum org 2017 05 03 atentado terrorista islamico bomba avenida paulista ,0.0,Negativo,6,Grr
172,pt,8848,que tal um cabo e um soldado ao inves de conversa fiada ,0.6945863962173461,Neutro,6,Grr
173,pt,23110,esse nao e verdade da sharia sr  presidente    a sharia e regras do islam   e islam significa paz   queremos viver juntos em paz   sem violencia  ,0.717195868492126,Positivo,6,Grr
174,pt,23107,cuida primeiro das 800 mulheres que por dia sofrem agressoes domesticas no brasil p depois querer falar das mulheres dos outros paises e inventar historia associando aos muculmanos  nao esquece  a comunidade arabe e muculmana no brasil e grande  eu sou brasileira e muculmana  entao se vc ta ha 6 dias como presidente  n va achando q isso e eterno  nos brasileiros te colocamos ai  mas se quisermos vc sai,0.5293918848037721,Neutro,6,Grr
175,pt,30019,cuidado meu presidente deus cuide de voce e te proteja sempre,0.7671126723289491,Positivo,6,Grr
176,pt,10970,queria saber por que todo protesto de esquerda tem que te alguem pelado  eles estao tao  sem audiencia que so dessa forma pra chamar atencao,0.100000001490116,Negativo,6,Grr
177,pt,23117,querido presidente  creio que o senhor nao e conhecedor do evangelho  peco que seus colaboradores lideres religiosos  lhe passem um pouco de informacao  antes de falar de uma lei de deus  que sequer e aplicada na maioria dos paises islamicos  os muculmanos estao nesse pais desde o descobrimento  onde nunca houve qualquer ato terrorista  ou deturpacao dos valores  devendo as palavras serem pensadas  para que nao haja atos de intolerancia e odio  fica a dica que aqui no brasil morrem muito mais mulheres do que em todos os paises islamicos juntos  nos muculmanos pregamos a paz e os valores ditos em seu programa de governo  um lider deve respeitar todas as religioes  pois deus esta acima de todos como reiteradamente vem sendo dito  que deus lhe guie para unir a nacao independente de crenca ou quaisquer ideias   segue alguns versiculos do livro dos cristaos e judeus  dentre varios existentes   se uma mulher for estuprada na cidade  e nao gritar alto suficiente  ela deve ser apedrejada ate a morte  dt 22 23 24   caso seja no campo  entao ela vive  dt 22 25   enfim  se o estuprador for apanhado  ele devera pagar uma quantia ao pai e casar com a estuprada  dt 22 28 29      se uma jovem e dada por esposa a um homem e este descobre que ela nao e virgem  entao sera levada para a entrada da casa de seu pai e a apedrejarao ate a morte    deuteronomio 22 20 21 ,0.480660021305084,Neutro,6,Grr
178,pt,23120,desnecessario   a campanha acabou  vamos trabalhar nosso pais precisa muito de vc,0.21300449967384302,Negativo,6,Grr
179,pt,42,por favor presidente  faca tudo para acabar com isso  eh muita violencia e inseguranca  nossos filhos precisam viver um brasil mais seguro ,0.145107313990593,Negativo,6,Grr
180,pt,23108,franca ja esta indo pra esse caminho  e eles mesmos pediram  mas agora quero ver as feministas que se dizem  empoderadas  depredarem uma mesquita em sinal de protesto ,0.32516211271286,Neutro,6,Grr
181,pt,23126,aqui no brasil  so no rio de janeiro foram cinco casos de feminicidio nos primeiros cinco dias de 2019  vergonhoso   milhoes de pessoas desempregadas  fome   miseria e inseguranca  quais as acoes   ,0.177419349551201,Negativo,6,Grr
182,pt,23125,o que isso tem a ver por favor pare de loucura cuide do povo brasileiro que confiou o voto em vc fica o tempo todo postando bobagem queremos emprego saude educacao         ja esta cansando isso      ,0.425175994634628,Neutro,6,Grr
183,pt,29397,ir as ruas unidos fim do fundo partidario  250 deputados  54 senadores anti crime fim do imposto na folha de pagamento    empregos  fim de auxilio  moradia  aerea  reducao assessores parlamentares  vamos la pessoal   sem essa de dir ou esq ,0.390611857175827,Neutro,6,Grr
184,pt,10969,declaracao feita pelo terrorista antes de fugir   bolsonaro pode dizer o que quiser  estou protegido pelo supremo tribunal  o que ele diz sao so palavras  fanfarrices  ele nao pode fazer nada  existe a justica e estou protegido pela justica  ele nao tem nada a ver com isso  battisti ,0.2916666567325589,Negativo,6,Grr
185,pt,23127,o brasil nao pode continuar fazendo negocio com esses caras ,0.24081760644912698,Negativo,6,Grr
186,pt,25291,ja fui bloqueada varias vezes por falar e compartilhar coisas desse tipo  o facebook censura quem mostra as crueldades dessa seita ,0.336803555488586,Neutro,6,Grr
187,pt,8867,desiludida  brasil indo ladeira abaixo ,0.454601019620895,Neutro,6,Grr
188,pt,29938,tem que se cuidar capitao  eles querem te eliminar a qualquer custo ,0.552023351192474,Neutro,6,Grr
189,pt,34,tem que acabar urgente com audiencia de custodia  presidente o povo de bem esta ao seu lado bora bora,0.9203441143035892,Positivo,6,Grr
190,pt,43,presidente oriente sua bancada a corrigir as injusticas feitas na proposta de reforma da previdencia contra os policiais civis  policiais federais e policiais rodoviarios federais  nao discordo na essencia que militares e  por consequencia  policiais e bombeiros militares tenham tratamento diferenciado na reforma da previdencia  tendo como fundamento o trabalho perigoso  penoso  a dedicacao integral exclusiva  bem como a possibilidade de pronto emprego em qualquer situacao demandada  mas nao ha como entender e aceitar que os policiais civis  policiais federais e policiais rodoviarios federais  que possuem as mesmas caracteristicas  nao tenham nem de longe o mesmo tratamento dos militares e policiais militares  sendo os unicos tipos de trabalhadores que nao terao qualquer tipo de regra de transicao para a nova previdencia  prejudicando os policiais que comecaram a trabalhar mais cedo  alem disso e odiosa a questao das pensoes para esses policiais mortos em servico  se um pm e um policial civil invadirem uma favela juntos e os dois morrerem abatidos por criminosos a esposa do pm recebe pensao integral e a esposa do policial civil vai receber 50  de pensao e cada filho so 10   isso e um injustica desumana e que so vai desestimular os policiais no combate ao crime  principalmente ao crime organizado  foram esses policiais que em grande parte foram seus cabos eleitorais,0.453703701496124,Neutro,6,Grr
191,pt,23115,capitao  me desculpe mas leis religiosas e antigas sao todas assim  sejam muculmanas  cristas ou qualquer outro tipo  podemos ate lembrar do codigo de hammurabi onde se tinha o famoso olho por olho  dente por dente   a sharia e muito antiga e ultrapassado e nao deve ser implementada  qualquer pessoa tem o direito se seguir o que quiser  so nao pode querer punir o outro que nao segue o mesmo     isso se chama sadismo   nao julgue a religiao pelas suas leis mas sim por sua filosofia e virtudes  caso contrario teriamos que banir quase todas ,0.39473685622215293,Neutro,6,Grr
192,pt,8865,o brasil vai dar certo   o senhor e responsavel pelas mudancas presidente   que deus lhe abencoe   ,0.6927225589752201,Neutro,6,Grr
193,pt,10975,por que nao foram presos por atentado ao pudor   atentado ao pudor nao e mais motivo para detencao  algum advogado aqui para responder  eu agradeco ,0.100000001490116,Negativo,6,Grr
194,pt,42947,esse  pessoal  que mora fora do nordeste da bahia   acha que todo mundo aki e petista     negativo seus retardados    eu por exemplo sou baiano e odeio o pt     obviamente o pt e muito forte aki no nordeste   mas os contra tambem ta crescendo   olhem o percentual na bahia  dos  votos da eleicao passada        sou baiano sou bolsonaro 2022   e rui costa e um fila da puta ,0.3484848439693449,Neutro,6,Grr
195,pt,23133,esperando o capitao revelar as contas do bnds que prometeu  nao nos desaponte  confiamos no senhor  selva ,0.42018193006515503,Neutro,6,Grr
196,pt,31,presidente o sr tem que acabar de vez com essa audiencia de custodia  sei que a reforma da previdencia esta a frente  mas nao pode esquecer dessa barbaridade que e audiencia de custodia   ,0.25125208497047397,Negativo,6,Grr
197,pt,29489,quando ele for pedir verba ai em brasilia  mande ele tomar no olho do ku  ,0.477833658456802,Neutro,6,Grr
198,pt,48,presidente bolsonaro  faca alguma coisa pra que isso nao se repita mas presente  ,0.411401689052582,Neutro,6,Grr
199,pt,23121,nossa gente  nao conseguem entender nada  e um alerta  nem leram ne  estao em varios paises da europa  tem q fiscalizar as entradas de todos no brasil para nao invadirem aqui    so isso ,0.19696970283985102,Negativo,6,Grr
200,pt,23118,movimento feminista hoje apenas usa a mulher para fins politicos  nunca foi do interesse delas proteger  lutar em favor das mulheres ,0.33432641625404397,Neutro,6,Grr
201,pt,23182,marcos albuquerque   quantas vezes vc esteve em um pais muculmano ou viveu em um deles    eu estive  como jornalista e como voluntaria  5 vezes no oriente medio e fui  recebida com imenso respeito  gratidao e afeto por mais de 30 mil muculmanos     sendo catolica e brasileira  estive em um campo de refugiados sirios onde eu era a unica crista em meio a mais de 10 mil muculmanos e   fui recebida de forma emocionante  jamais fui violentada ou ameacada   ao contrario  quando comecei a fazer videos pela pela paz entre as religioes e pelo dialogo  foram   cristaos   hipocritas como vc e nao muculmanos os homens que invadiram meu canal  dizendo que eu deveria ser estuprada no brasil e no oriente medio porque assim pararia de defender o dialogo com os muculmanos  o que vc sabe em primeira pessoa  sobre o oriente medio   zero  poderia ficar horas aqui explicando sobre o que testemunhei la e sobre as mais de 300 pessoas pacificas e dignas que entrevistei mas vc nao entenderia    ,0.559523820877075,Neutro,6,Grr
202,pt,43103,deu tudo certo calou a boca da esquerda com muitos aplausos e gritos de mito  amamos o nosso presidente ,0.937925517559052,Positivo,6,Grr
203,pt,10079,deus e mais  amanha todos nas ruas  ,0.5177143812179571,Neutro,6,Grr
204,pt,172,fim da audiencia de custodia ja  projeto anticrime ja ,0.516232907772064,Neutro,6,Grr
205,pt,46,muita coisa tem que mudar nessa nossa justica ultrapassada  #pacoteanticrimeja,0.598668456077576,Neutro,6,Grr
206,pt,23119,e melhor a cultura judaica crista ocidental mas a violencia no brasil e de guerra    muculmanos aqui no brasil nao da certo porque depois que entram em um pais querem impor sua cultura e religiao  e melhor mesmo ficar do lado de israel ,0.580098569393158,Neutro,6,Grr
207,pt,52,o senhor como presidente tem que fazer alguma coisa nao e so se lamentar nao  ta na hora de mudar essas leis ne,0.0652173906564713,Negativo,6,Grr
208,pt,49,impunidade vai gerar mais violencia  vamos rever esse codigo  isso que e urgencia e pertinente   chega ,0.644458770751953,Neutro,6,Grr
209,pt,29399,presidente  a soberania do brasil esta sendo atacada   celulares de ministros na ativa    como o o paulo guedes  sendo invadidos   a guerra esta declarada   nao da pra jogar limpo   com quem joga sujo,0.254880100488663,Negativo,6,Grr
210,pt,10973,essa e a resistencia  mas vc e o maior resistente com um pais totalmente falido  vc resiste e vai a cada dia devolvendo nos a alegria ao saber que ainda tem jeito e vc e o melhor de deus para o nosso pais  deus te abencoe presidente bolsonaro,0.708333313465118,Positivo,6,Grr
211,pt,29398,sera que mesma que esta fazendo com sr  presidente  esta fazendo com populacao da bahia  deixando o estado sem seguranca ,0.493562787771225,Neutro,6,Grr
212,pt,30369,tome cuidado com essa gente  que deus lhe proteja ,0.7697958946228031,Positivo,6,Grr
213,pt,23153,presidente  tudo bem q o perfil em rede social e seu  pessoal  mas esse tipo de postagem nao pega bem  respeite e trabalhe pelo povo brasileiro  sucesso ,0.602455139160156,Neutro,6,Grr
214,pt,25372,sr  atente se a realidade do nosso pais  nosso  sou brasileira  antes de qualquer sandice que possa surgir  convertida por sinal    o pais que mais mata mulheres em toda america latina  o quinto do mundo  pasmem atras do citado   ta meio sem moral ne nao     ah amo seus posts  amo contemplar  expor  principalmente quando escancaramos seu ranco aos seus eleitores  creia  muitos entre a comunidade islamica brasileira    principalmente quando comparamos com narrativas do tipo     mulher tem que ganhar menos porque engravidam         eu nao empregaria com o mesmo salario       nao lhe estupro porque voce nao merece        vagabunda    passar bem sr  ahhh   preocupe se com a nossa nacao ,0.5672363042831421,Neutro,6,Grr
215,pt,29402,ta na hora de criar um servico de seguranca igual ao servico secreto norte americano e com as mesmas prerrogativas    ,0.5085104107856749,Neutro,6,Grr
216,pt,10942,nao da para acreditar que nosso pais estava nas maos desses tipos de pessoas    olha a mente dessas pessoas e assustador   o povo brasileiro se deu conta que poderia mudar o pais  e com muita luta o povo do bem conseguiu e venceu   com o nosso presidente  jair messias bolsonaro   parabens  ,0.48291635513305703,Neutro,6,Grr
217,pt,23123,agora vao querer controlar o que ele pode ou nao postar  kkkkk,0.32209464907646196,Neutro,6,Grr
218,pt,10977,condenado por 4 assassinato chegava no brasil virava rei  a moleza acabou  e vai acabar pra terrorista tambem ,0.0,Negativo,6,Grr
219,pt,17236,porque essa gente gosta tanto de protestar pelado    sera que e pra disfarcar a falta de argumento e bom senso  ,0.271192014217377,Negativo,6,Grr
220,pt,23141,aqui as mulheres tambem morem de pedrada  machadada  facada  marretada  facao  paulada  socada  estupradas  atropeladas  acuada  amendrotada  enfim de varias formas    e triste ver esse video nao consegui ver ate o final mas assim como esse video choca os nossos jornais tambem    diariamente    ,0.267441868782043,Negativo,6,Grr
221,pt,10983,bem que esse pessoal poderia ir com ele para italia  mas duvido que teriam entrada permitida ,0.631547510623932,Neutro,6,Grr
222,pt,23136,bora cuidar da casa sr    https   vestibular uol com br resumo das disciplinas atualidades feminicidio brasil e o 5 pais em morte violentas de mulheres no mundo htm,0.404690027236938,Neutro,6,Grr
223,pt,56,a familia ficara presa se fizer o mesmo  lei de m     nesse pais ,0.519185781478882,Neutro,6,Grr
224,pt,175,a culpa e desses leis criminais que sao antigas vivemos em outros tempos,0.17865163087844801,Negativo,6,Grr
225,pt,23144,a condenacao a morte por apedrejamento e judaica  esta na chamada lei mosaica  foi abolida pelo cristianismo e nao consta do livro sagrado dos muculmanos  o alcorao  acho que houve da parte de quem veiculou este show de ignorancia sobre o assunto apenas um erro quanto a  religiao  a ser citada e  quem sabe  das armas utilizadas  ja que nestes dias os  seguidores  da chamada lei mosaica tem equipamentos belicos e municoes bem mais mortais  que eliminam em massa  do que as pedras dos tempos aludidos como sendo de moises e suas miticas tabuas ,0.512120366096497,Neutro,6,Grr
226,pt,23802,que otimo que moramos num pais sem feminicidio ne ,0.37745815515518205,Neutro,6,Grr
227,pt,23137,nossa    nada haver uma coisa com a outra  viajou legal  hein presida ,0.466002464294434,Neutro,6,Grr
228,pt,57,a justica de deus nunca falha e o que os espera aqui fora e exatamente o  que eles fizeram ou seja vao colher exatamente o que plantaram lei da semeadura ,0.70105767250061,Positivo,6,Grr
229,pt,28784,infelizmente  a realidade e essa  nao podemos fugir da realidade  esse video deveria ser exibido em todas escolas de ensino medio  pra desfazer a narrativa da esquerdalha que sempre flertou com a  religiao da paz  ,0.256964683532715,Negativo,6,Grr
230,pt,10958,16 anos da organizacao criminosa  16 anos de corrupcao  16 anos enviando dinheiro publico para outros paises  16 anos sem fazer nada pelo povo nordestino  16 anos da historia do brasil que nos queremos esquecer ,0.42973271012306197,Neutro,6,Grr
231,pt,25146,presidente evite revelar planos  a midia suja pode sim atrapalhar a aprovacao de projetos importantes  ignora o poste ele quer queimar sua imagem perante os eleitores  e desgastar sua imagem  deus o abencoe ,0.45872664451599104,Neutro,6,Grr
232,pt,10966,se a esquerda protesta e porque estamos no caminho certo  continua a faxina ai capitao     o choro e livre kkkk,0.72618955373764,Positivo,6,Grr
233,pt,10980,atentado violento ao pudor nao e mais crime  via publica e pra isso ,0.0,Negativo,6,Grr
234,pt,23130,por favor retire esse post   existem muculmanos apoiando o nosso presidente jair messias bolsonaro ,0.484085619449615,Neutro,6,Grr
235,pt,53,tem que reverter essa decisao urgente  ja nao chega desarmar a populacao e mais essa ainda   que pais e esse ,0.221076846122742,Negativo,6,Grr
236,pt,10979,nao entendo que vontade de defender tudo que e ruim  isso e uma sina ,0.0476534962654114,Negativo,6,Grr
237,pt,10984,quando vejo esse tipo de coisa tenho a certeza que votei certo,0.7621779441833499,Positivo,6,Grr
238,pt,29400,deus acima de tudo e brasil acima de todos    parabens presidente bolsonaro,0.868597507476807,Positivo,6,Grr
239,pt,23733,isso eh manrocking  avisem a kefera,0.45231804251670793,Neutro,6,Grr
240,pt,27078,parabens  presidente  homem corajoso que mostra as verdadeiras mazelas do mundo e desmascara a esquerda criminosa  faca as reformas necessarias rapidamente  inclusive a intervencao nas terras indigenas demarcadas  antes que a esquerda se recupere  do tombo  o povo vai apoiar o senhor  nao demore a faze las ,0.501424252986908,Neutro,6,Grr
241,pt,50,que absurdo    senhor presidente jair bolsonaro o senhor nao pode fazer nada   ,0.0,Negativo,6,Grr
242,pt,54,ja tava bom  disse que ia mudar pra melhor porque nao tava muito bom  tava meio ruim tambem  tava ruim  nao tava muito bom  agora parece que piorou,0.579678297042847,Neutro,6,Grr
243,pt,55,nao tem jeito  enquanto nao se dedicarem a rever as leis e os codigos penais  vamos ficar nisso  vai ser chuva de casos como esse na midia  mas plano de acao mesmo a maioria nao quer rodar ,0.29020431637764005,Negativo,6,Grr
244,pt,23154,voces postam o que querem e o presidente nao pode    so porque ele e presidente  antes de ser presidente ele e uma pessoa normal como todos aqui  tem liberdade de expressao como todos aqui  ser humano e engracado    ,0.507650375366211,Neutro,6,Grr
245,pt,10948,nem votei no bolsonaro  mas essa resistencia e de dar vergonha ,0.178157716989517,Negativo,6,Grr
246,pt,8929,57 000 000 de brasileiros aguardando uma atitude   nao nos decepcione  confiamos no senhor  brasil acima de tudo  deus acima de todos  ,1.0,Positivo,6,Grr
247,pt,25273,sr presidente  eu como muculmana brasileira sou contra qualquer tipo de violencia de qualquer raca e religiao  nos precisamos unir nossa nacao independente das diferencas para construir um pais de direitos humanos  respeito e fraternidade  precisamos de um futuro melhor para nossos filhos  uma imagem dessa que nao e aceita no mundo islamico nao tem nenhum beneficio para nosso pais  desnecessario ter que enfrentar o julgamento por ser muculmano a  e aumentar o sentimento de odio e a islamofobia dentro do nosso pais ,0.5734720826148989,Neutro,6,Grr
248,pt,23147,se nao gosta das postagens simples  deixe de seguir  a intencao dele era impactar  e foi concluida com sucesso ,0.611320674419403,Neutro,6,Grr
249,pt,23135,nao podemos deixar jamais essa cultura se aproximar do nosso pais  ,0.36165899038314797,Neutro,6,Grr
250,pt,23795,cade a onu eos movimento feminista nessas horas ,0.249620646238327,Negativo,6,Grr
251,pt,10981,protestaram  mas como nao sabem usar a cabeca  usam a bunda,0.241277873516083,Negativo,6,Grr
252,pt,32063,jesus sera seu escudo  e os anjos lhe guardarao de todo o mal ,0.37629172205925004,Neutro,6,Grr
253,pt,23134,todos querem sinceridade  mais poucos querem ver a verdade   que deus tenha misericordia de nos  mais amor por favor  parabens presidente por nos manter sempre informados da verdade ,0.7604708671569821,Positivo,6,Grr
254,pt,44,e a educacao sr presidente  qual o plano pra mudar a realidade do pais     ,0.48615062236785905,Neutro,6,Grr
255,pt,8872,aposto que maioria so queria sua posicao contundente para irmos com maior numero as ruas,0.239853709936142,Negativo,6,Grr
256,pt,30464,o sr  ainda tera muitas desavencas  basta perseverar   e confiar no povo que realmente ama este pais  minas gerais esta com o nosso presidente ,0.768451988697052,Positivo,6,Grr
257,pt,30420,bom dia senhor presidente da republica federativa do nosso querido brasil jair messias bolsonaro  no comando geral esta deus  nao ha nenhum exercito que nao seja comandado primeiramente por deus  muita paz  muita luz e chuvas de bencaos divinas aos envolvidos neste evento brasileiro  sigam com deus hoje e sempre  ,0.699999988079071,Neutro,6,Grr
258,pt,32046, jairmessiasbolsonaro esta contigo  ,0.538337707519531,Neutro,6,Grr
259,pt,59,so acredito no desenvolvimento brasil quando assassinou iguais esse pegar perpetua ou minimo 50 anos sem saidinha ou regressao  do contrario pra mim nao muda nada,0.312402218580246,Neutro,6,Grr
260,pt,31119,como assim   quem manda no brasil   nao es o comandante in chef   coloque esse governador no lugar dele  ,0.30194279551506004,Neutro,6,Grr
261,pt,10987,so por deus ne  que bicho pico essa galera  nao e possivel devem ter algum problema mental,0.0326144099235535,Negativo,6,Grr
262,pt,25280,no brasil matam mulher a facada  tiro  paulada  estrangulamento  tacam fogo  olhem pro proprio rabo antes de falar dos outros  e me admira um estadista disseminar preconceito contra uma religiao  procurei informacoes sobre o pais em que ocorreu e data  mas nao encontrei  o islam nao prega a violencia contra mulher  ao contrario e uma religiao que deu garantias a mulher e prega a paz  o que acontece e que homens que misturam a pratica religiosa ao governo e interpretam escrituras para se beneficiar ou impor isto ou aquilo e que se utilizam da violencia e da barbarie  combata o feminicidio no brasil sr  presidente antes de se preocupar com outro pais e com praticas que nao seguem o que de fato prega uma religiao    ,0.44897112250328103,Neutro,6,Grr
263,pt,23184,presidente bolsonaro  fui um atuante cabo eleitoral para sua eleicao  um dos fundadores do grupo direita minas gerais em tres coracoes  se ou muculmano xiita  descendente de arabes que como seus parentes italianos desembarcaram aqui e com muita fe em allah  trabalharam  criaram empregos  foram hostilizados e sofreram bullying por sua cultura   religiao e forma de se vestir e falar diferentes  entre os milhoes de muculmanos no mundo  uma pequena parte de fanaticos que distorcem a religiao apoia atos como esse  catolico ja queimaram mulheres vivas  e os judeus mataram o grande profeta jesus  s a a s   e hoje cometem genocidio de palestinos num holocausto que dura 70 anos  gostaria que o senhor conhecesse as familias muculmanas nas centenas de mesquitas espalhadas brasil afora  a grande maioria votou no senhor e sao comerciantes sofredores que pagam impostos e sofrem com a perseguicao e discriminacao religiosa  muito triste com esta postagem ,0.442976862192154,Neutro,6,Grr
264,pt,23156,nao podemos deixar eles chegar ao brasil  a europa esta um caos  chegam mansinhos e depois querem destruir a cultura do pais que os acolheu  parabens bolsonaro pelas medidas ante migracao,0.18883165717124897,Negativo,6,Grr
